,transcript_id,video_id,sent_id,sent_text,Happy,Angry,Surprise,Sad,Fear
479,5,0kxfchW8UFs,185,"It seemed so much easier to take the job out of fear than to choose my own path,my own sabbatical, my own time off out of faith in myselfand belief in my future",0.0,0.0,0.33,0.33,0.33
480,5,0kxfchW8UFs,186,"And even though I knew no one was going to give me the answer I needed to hear on this, I still went to everyone I could conceivably think of to try and get the answer that I neededbut..",0.0,0.0,0.0,0.0,1.0
481,5,0kxfchW8UFs,187,"I had the answer that I needed,I just didn't want to accept it",0.0,1.0,0.0,0.0,0.0
482,5,0kxfchW8UFs,188,It took me a long time to admit the truth of what needed to happen and what needed to go down here because I was so worried about what other people would think and what you would think,0.0,0.0,0.0,0.67,0.33
483,5,0kxfchW8UFs,189,Which is  a horrible way to lead your life,0.0,0.0,0.0,0.0,1.0
484,5,0kxfchW8UFs,190,"To turn down a job offer, I knew, would provoke some people to think of me as entitled and I had to make peace with that",0.0,0.17,0.17,0.17,0.5
485,5,0kxfchW8UFs,191,"At the same time, though, I don't think we should be doing capitalism's job for us and policing people into working if they have the ability not to,for a littlle bit",0.0,0.0,0.0,0.33,0.67
486,5,0kxfchW8UFs,192,There's just so much virtue trapped in working,0.0,0.0,0.5,0.0,0.5
487,5,0kxfchW8UFs,193,It felt like choosing to be unemployedwould make me a bad person,0.0,0.0,0.0,1.0,0.0
488,5,0kxfchW8UFs,194,"I owe to myself to finally show up for my own needs and wants and stop attuning myself to the most esteemed, virtuous thing you could be",0.5,0.0,0.0,0.0,0.5
489,5,0kxfchW8UFs,195,"So, finally, after many conversations with myself,and my therapist, and others I ultimately asked the job if they would consider postponing my offer until the fall so I could take the time off I felt I needed and it's a maybe",0.0,0.0,0.0,0.33,0.67
490,5,0kxfchW8UFs,197,"[KATH LAUGHS] I advocated for myself and I put my two weeks at work, which you will see in my next'oversharing in Seattle' video and finally stopped wafflingand went full f*cking pancake",0.0,0.0,0.0,0.33,0.67
491,5,0kxfchW8UFs,199,"Ultimately, there's nothing radical about quitting your job with another one backed up",0.0,0.0,0.0,0.0,1.0
492,5,0kxfchW8UFs,200,I'm not preteding that I am a revolutionary,0.0,0.0,0.0,1.0,0.0
493,5,0kxfchW8UFs,201,"The more based thing to do is organize your work place and form an union like so many workers are doing in the country right now at Starbucks, and Verizon, and REI",0.0,0.0,0.0,0.25,0.75
494,5,0kxfchW8UFs,202,In someway quitting a job is the coward's way out,0.0,0.0,0.0,0.0,1.0
495,5,0kxfchW8UFs,203,"For me it was brave,considering my path up until this point",0.0,0.0,0.33,0.33,0.33
496,5,0kxfchW8UFs,204,"[MOUSE CLICKING] KATH:I wanna have the time to like, really reflect before I move into this next direction",0.0,0.0,0.0,1.0,0.0
497,5,0kxfchW8UFs,205,"And just funnel down another road 'cause I don't wanna do the same thing I did with sales, was just accepting the easiest thing that came along and then just losing myself in the process",0.0,0.0,0.0,1.0,0.0
498,5,0kxfchW8UFs,206,"So finally, finally.What now? What's the plan? Well, I am going to be taking a self-funded sabbatical",0.0,0.0,0.5,0.0,0.5
499,5,0kxfchW8UFs,207,"It is going to be primarily a break for my own well-being, which means I am not going to try to spin YouTube into a full-time self-employed job",0.0,0.0,0.5,0.0,0.5
500,5,0kxfchW8UFs,208,The wages I make from YouTube are not liveable but the income still will be very helpful throughout my unemployment,0.5,0.0,0.0,0.5,0.0
501,5,0kxfchW8UFs,210,"Timeline wise, I'm at least going to stay underemployed, or minorly self-employed,or on sabbatical until October",0.0,1.0,0.0,0.0,0.0
502,5,0kxfchW8UFs,211,At which point I will reevaluate and not rush into my next jobwithout some deep critical thought,0.33,0.0,0.33,0.0,0.33
503,5,0kxfchW8UFs,212,I know that the direction I could see myself heading in right now might be vastly different than the direction I could see myself heading in in five months,0.0,0.0,0.0,0.0,1.0
504,5,0kxfchW8UFs,214,I wanna open myself up to possibilites I might not even see in front of me right now,0.0,0.0,0.0,0.5,0.5
505,5,0kxfchW8UFs,215,"But that gives me my first summer in Seattleto truly plug into this community, get more politically active here,which is a goal I've had for a while",1.0,0.0,0.0,0.0,0.0
506,5,0kxfchW8UFs,216,I have lined myself up with a lot of opportunitiesto spend quality time with friends this summer,0.5,0.0,0.0,0.25,0.25
507,5,0kxfchW8UFs,217,I have family visiting,0.0,0.0,1.0,0.0,0.0
508,5,0kxfchW8UFs,218,I'll be exploring new hobbies and moving into some creative projects I've had in mind for a while,0.0,0.0,1.0,0.0,0.0
509,5,0kxfchW8UFs,219,I will be fighting for my life not to let my overachieving nature take over and consume every waking hour of free time with some sort of activity or accomplishment,0.25,0.0,0.0,0.25,0.5
510,5,0kxfchW8UFs,220,"Ultimately, I wanna use this time to slow down and reset",0.0,0.0,0.0,1.0,0.0
511,5,0kxfchW8UFs,221,"If you've been watching for long enough,you may have seen me grapple with a few different chronic illnesses that have cropped up in my life",0.0,0.0,0.33,0.0,0.67
512,5,0kxfchW8UFs,222,"It seems as though I'm getting a new diagnosis every 6 to 12 months and, while it's not on my mind everyday, there is a layer of me that understands that my beldum level is slowly degrading",0.0,0.0,0.5,0.0,0.5
513,5,0kxfchW8UFs,223,"Like, I still have a very, very great quality of life but I don't want to wait until retirement to take time for myself",0.25,0.25,0.25,0.0,0.25
514,5,0kxfchW8UFs,224,"Luxury to me,like, a true luxury to me would be to--well, like, ultimately not work at all but like, true luxury at this state would be a period of retirement every 3 to 4 years",0.0,0.0,0.0,0.5,0.5
515,5,0kxfchW8UFs,225,"Like, the ability to take your summers off",1.0,0.0,0.0,0.0,0.0
516,5,0kxfchW8UFs,226,The ability to take time off intermittently instead of punching in your time card for 40 years,0.0,0.0,0.0,0.0,1.0
517,5,0kxfchW8UFs,227,"Like, I would rather front load my retirement and make less money now than accumulate as much wealth as possible to take the end of my life off",0.0,0.0,0.0,0.33,0.67
518,5,0kxfchW8UFs,228,Especially because we don't know that the state of the world is gonna look like,0.0,0.0,0.0,1.0,0.0
519,5,0kxfchW8UFs,229,"Like, truly these are millenial thoughts",0.0,0.0,0.0,0.0,1.0
520,5,0kxfchW8UFs,230,"Climate anxiety considered, like, this is the time in my life where I want to have most complete control and autonomy",0.0,0.0,0.0,0.67,0.33
521,5,0kxfchW8UFs,231,It's been so freeing that nobody owns my time That has not been my reality for 4 years,1.0,0.0,0.0,0.0,0.0
522,5,0kxfchW8UFs,233,"And I've had so many friends be unemployed over the last 2 years via their own volition or because of lay offs and, truly, every single one of them says it's the best time of their life and they would go back to it in a heartbeat if they can and just want to experience that",0.33,0.0,0.0,0.33,0.33
523,5,0kxfchW8UFs,234,"Is that so wrong? To really affirm myself before I send this one out, what's irresponsible to othersmay be responsible for me",0.0,0.0,0.0,0.33,0.67
524,5,0kxfchW8UFs,236,"To those of you on Twitter, Instagram and Patreon that got this news first and have already reached out with words of support, thank you",0.0,0.5,0.0,0.5,0.0
525,5,0kxfchW8UFs,237,"Like...[LAUGHS] After this whole manifesto about how I no longer can rely on external validation, I still cannot deny that it does not feel good",0.0,0.0,0.0,1.0,0.0
526,5,0kxfchW8UFs,238,"This was a personal triumph for me but I hope that it will lead to some collective triumphs,whatever those may be, as we work through our own capitalist conditioning and resulting scarcity mindsetsand fear-based thinking",0.4,0.0,0.0,0.0,0.6
527,5,0kxfchW8UFs,239,Thank you all for watching,0.0,0.0,1.0,0.0,0.0
528,5,0kxfchW8UFs,241,"[KATH ON VOICE MEMO]Yeah, it's such a big deal for me because I think I've done the very sensible like, predictable thing and stayed in my laneand what would impress my parents and what my peers would think is good all my life and now I'm doing something that's just like: ""Why the f*ck would she do that?"" Honestly, I have the faith that I know I will be f*cking fine",0.29,0.14,0.14,0.0,0.43
529,5,0kxfchW8UFs,242,I know I will be fine,1.0,0.0,0.0,0.0,0.0
530,5,0kxfchW8UFs,243,"I have the faith, I have the--I truly have the privilege",0.0,0.0,1.0,0.0,0.0
531,5,0kxfchW8UFs,244,"Like, I know I will be fine",1.0,0.0,0.0,0.0,0.0
532,5,0kxfchW8UFs,246,Let's go voice memo therapy,0.0,0.0,0.0,0.0,1.0
533,5,0kxfchW8UFs,247,Let's go voice memo therapy,0.0,0.0,0.0,0.0,1.0
534,6,IIolo5oR7gI,0,a ship and the harbor is safe but that's not what ships are built for sometimes in life we come across a quote that changes the course of our lives and this was   the quote that recently changed mine it's a great quote that challenges us to go against our fears   and take risks to broaden our worldview it's not the first time i've heard it but this time   it really spoke to me since i've been stuck in a transitional phase in my career for some time some of you guys know that for the past four years i've been working for a non-profit agency   where i taught about homeownership and financial literacy to the affordable housing recipients   through the job i had incredible opportunities to teach my course in women's shelters homeless   shelters and to high school students who are preparing to go out into the world like any job most days were spent tediously filing away papers and making routine phone calls but   then there were days when i was able to witness my clients receive their keys to the first home   and these moments outshined all the difficult ones i played a small role for a big mission and through the job i learned what it   meant to think bigger than myself and it humbled me and always imaginable   so you're probably thinking why would she even think about leaving such an amazing job   i guess it was my time to see what's out there for me in the open seas i wanted to update you guys on what's been going on in my life and as from the title you probably   already know but i recently quit my job i wanted to talk about why i quit my job what i plan to   do moving forward and how important i think it is to honor the change that happens within us   so here's my story i graduated as a philosophy major and i had no idea what i wanted to do with   it but one thing i was always sure of was that i wanted to do something meaningful with my time   i was 26 very new to the island and somehow my boss decided to take a chance on me and that's   how i landed my first job at the non-profit agency like i mentioned so many times on my   channel but this really was my dream job basically my job was to teach people in the community and in   order to do that i really had to know a lot about real estate to create my curriculum i really had   to know the ins and outs of how a non-profit agency worked and i had to speak in front of a   lot of different people big crowds small crowds so i had to work on my public speaking skills   the salary was okay but it was steady and i could really see myself doing this for the long run   within our jobs i think we all have aspects that we like more than others then it's only natural   for us to start diving deeper into that one topic which then could spiral into something else   for me i became really interested in learning more about real estate so after work i would come   home and i would just research more about real estate investing and how i can do more diy home   projects by myself at one point i even thought about branching out and becoming a real estate   agent or maybe even taking my course and teaching it on youtube and i even thought about opening up   maybe my own interior design company i had so many different ideas but the point is i found   myself constantly thinking about new ways that i could transition from my current position i didn't   realize that at the time but it's clear to me now that i had clearly outgrown my job and naturally   i wanted to expand and branch out and learn something new and i think when we begin to feel   that it's only right for us to honor it and think of how we can pivot from our current trajectory a couple of years ago i came across a quote from jordan peterson that really   stuck with me order is not enough you can't just be stable and secure and unchanging because they   are still vital and important new things to be learned nonetheless chaos can be too much   thus you need to place one foot in what you have mastered and understood and the other and what you   are currently exploring and mastering quitting my job didn't happen overnight it was actually   premeditated for many years i think the first thing i did was write a proposal to my boss   and i asked her if i could teach remotely from home and to my surprise she said yes that really   freed up my time i was able to help my husband fix up this house then i also had time to start   this youtube channel i remember during that time we really had to reevaluate our budget   because our income was reduced and also whatever paycheck that we had most of it was going towards   construction materials but i think in the long run it was so worth it it was really a   small price to pay because what i was getting in exchange was some more time for me to think about   what i wanted to do moving forward while starting up these little projects on the side so i put in my two weeks notice about a month ago and it feels like i'm closing a huge chapter   in my life and actually my husband is also going through a huge transition in his life   and he's taking some time to think about how he wants to move forward for now we're okay we have   some money in our savings we have our investments and i also have this youtube channel which i'm   really grateful to all of you and i think why this youtube channel is so much fun for me   is because it's completely different than anything i've ever done i didn't really know much about   cameras or editing it was a steep learning curve and i think i really like those challenges but of   course i think about where is this going is this going to be forever and probably the answer is no   you know i'm always going to be looking for new challenges and my hobbies interests and my values   and priorities change all the time so i don't think i'm the type of person who will stick to one   thing forever and i think that's okay sometimes i even dream about opening up a little cafe   or working at a cafe or even starting a non-profit myself or really buying that mango orchard and   live off the land in the meantime i'm just gonna enjoy the ride and put my hundred percent effort   into whatever i'm doing at the time the biggest change since adopting a more minimalist lifestyle   isn't the fact that i have less things in my home and i have less pieces of clothes in my closet but   it's more the fact that i'm actively thinking more about how i can live more intentionally   i find myself asking a lot am i getting any value out of this am i still getting fulfilled   by what i'm doing and i think these questions are really vital because we change constantly i just want to say if you're not happy with your current situation   maybe you feel like you've outgrown your work maybe your hometown or even your relationships   i hope that you can find the courage and the willpower to put yourself in a position where you   can transition and i know it was so much easier for me and my husband because we have dual incomes   and also no kids so it does make it so much easier but i do believe that it has to start somewhere   and i think it starts with the right intentions it is never too late no matter what your age is   no matter how much you've invested in something   and no matter how far you've come you can always start over and i think that is truly the beauty   of life in the next few months i have so many new updates for you guys i'm really excited to   share and if you want to follow me more real time then you can go follow my instagram at malama life   let me know in the comments if you guys have been going through a transition yourself thank you guys   again so much for watching until next tuesday take care guys and i'll talk to you soon bye you ,0.11,0.05,0.1,0.23,0.51
535,7,M8md7_gyBy4,0,see i was making about 150 000 euros a year just after a couple of years of working experience as   a data analyst eventually working as a freelancer for a big bank in Amsterdam   i honestly thought i had it all now earning more than i've   ever could dream of i bought my own house i travel a lot i even have some extra money to invest   and i've quit i've left everything behind and i've quit my job before it's too late let me explain over the last five years i've learned three lessons that made me decide to   take a risk quit my job and start living the life i want today i'm sharing them with you   lesson one at the start of my career when i was doing a traineeship i got to work for a   company through that same traineeship that built the infrastructure for big telecom providers in   holland and this company was not located near a big city in Holland and why is this important?   well the people working there were also not from a big city they had a different kind of mentality   i would say they were a little bit more down to earth maybe their life was a little slower than   those living in a big city you know how they always say in a big city everything is so fast   the tempo is a little bit higher but these guys seem a little bit more calm chill down to earth   and these guys there were mostly guys working at this company were kind of you know tough guys and   i remember one guy in particular let's call him Bert Bert was one of those like he was a tough   guy he was messing around making fun of everyone but in a light-hearted way he was a good guy and   i remember talking to him and he explained how he actually got to work for that company when he was   18 finished high school he basically just walked into in the office said hey i'm looking for a job   do you need someone they offered him his first job being in the field doing some kind of construction   building the infrastructure and he worked his way up to some kind of project management role   our department was focused on just one client and one day the client decided to pull the plug   they were not satisfied with the quality of work we were delivering and they said they did not   want to work with us anymore so from one day to the other our manager had to tell everyone in   our department that it's done we're done people had to start looking for other jobs there was   basically going to be reorganisation in the company and the moment the manager said this   some of those guys some of those 30 40 people that were working there including Bert the tough   guy started breaking down in tears and started crying i can remember them hearing them cry asking   what am i going to do how am i going to pay my mortgage how am i going to feed my kids remember   he's been working there for 40 years already and he just lost his job this was a big turning point   in my life and it was also one of the lessons i wanted to share with you today that day i realized   that no matter how hard you work no matter how permanent you think your permanent job is   there's things you don't have control over and Bert and some other guys grown men cried that   day because they didn't have a plan b because they were only dependent on one source of income   being that job that they lost that day so that's why i learned your permanent job is not   so permanent that's where i decided i eventually want to be my own boss i want to work for myself   i want to build something myself and not be dependent on a manager or a ceo or whoever   lesson number two now before this sounds like something a typical entitled millennial would say   hear me out i can remember a nice summer day back in 2021 i was walking through a nice big park in   Amsterdam with a good friend of mine it was a really sunny Friday morning i was always free   on Fridays as i had that day reserved for youtube i worked four days in a week as a data analyst so   i had one day in the week where i could focus on shooting videos writing scripts but to be honest   we didn't do any shooting that day because we were just enjoying the sun the weather our nice   conversations and we randomly came across this it looked like a swimming pool but it was only   this deep basically a swimming pool for your feet in the middle of the park in the middle of this   forest so we took off our shoes and we just stood there talking enjoying the sun and i can remember   one of the conversations we had is how this good friend of mine had a colleague at work that just   couldn't understand that my friend was only working four days a week that he wasn't working   full time and he asked my friend what do you do on that day off what do you do on that Friday i   cannot understand why wouldn't you want to work we were laughing about this because we couldn't   understand him how couldn't you appreciate an extra day off where you have extra time   to spend with your family extra time to work on your health extra time to go on adventures extra   time to work on a side project on your hobbies to learn new skills new languages there's so   many things you can do in that one extra day off and i just couldn't understand where he was coming   from why would he ask that and i asked myself why is this but to answer that question first   i need to ask myself why do we work in the first place well usually because of one of three reasons   being play purpose or pressure with pressure i mean economic pressure or emotional pressure   emotional pressure because you have to make your parents proud by becoming a successful lawyer   or doctor and economic pressure because you have to do work to get compensated so you can sustain   yourself and your life either way economic or emotional the motive for work is separate from the   work itself you do the work because you have to not because you like to do it this is actually the   worst reason to work yet ironically this is why most people work now the next motive is purpose   this motive is also separated from the work itself but you do it because you value the outcome and   the results of your work for example a nurse might not like the high stress environment she   works in but what keeps her going is the fact that she's able to help people to heal patients   same reason why people work at a charity and accept the low pay because they have a sense that   they're making a positive impact on the world that they're helping the world purpose is a very strong   motivator to work but it's still not optimal as you don't enjoy the work itself but you value   the outcome of your work and then there is players work play is what occurs when you simply like to   do something the work itself is the reward play is when you play a music instrument when you go on a   hike read a book play video games solve puzzles create videos play is when you're in a state of   flow fueled by curiosity and experimentation and for this reason people intrinsically want   to learn more and improve the work itself is the greatest motive work that feels like play   is the most powerful driver for high performance and consequently success and for success i have   one simple definition doing work that feels like play fulfills a purpose and gets you paid there   is a Japanese term for this Ikigai and there is an Ikigai for everyone if you are not lucky enough to   find your Ikigai in your current workplace then that should be your goal to create a life where   you are doing work motivated by play and purpose i mean why wouldn't you as far as i know we only   have one life that means you have about 50 60 years left to do whatever you want and i get it   if you're currently doing work motivated by pressure this costs a lot of energy both mentally   and physically after a hard day of working because you have to you want to come home and unwind how   are you going to work on building a life fueled by play and purpose if you don't have the energy   nor the time to actually do so this is what people mean when you're stuck in the rat race when you're   stuck in this 905 life but i learned it's what you do in the five to nine that determines the rest   of your life it can take one year five years maybe even 10 years but as long as you don't do anything   you'll end up in exactly the same spot you are in right now it took me about seven years to   give myself at least a shot at living the life i want to live i work my way up from a trainee to an   employer from an employer to a freelancer and from a freelancer to now currently a growing content   creator because i found creating videos and sharing stories feels most like play to me while   fulfilling a purpose and potentially getting paid enough to sustain myself and this is something   i was missing in my job as a data analyst even though there was a little bit of room to express   myself creatively in building dashboards and i got to work with cool colleagues i was missing the   sense of purpose because to be honest it wasn't fulfilling in fact i would sometimes ask myself   why am i actually doing the stuff i'm doing i could never see the positive impact i was making   on society how were my dashboards impacting society and the people around me in a positive way   it wasn't that clear but okay so now that we've learned that a full-time job is not so secure   as you think it is and that ideally you should do work that feels like play how do we actually make   a living out of play this brings me to lesson three back in high school i was around 17 years   maybe i had to make the decision of what i was going to study and therefore what i wanted to be   later on in life what kind of job i wanted to have but the thing is i had no prior work experience   yeah as delivering newspapers and working at a supermarket how was i supposed to know what   study to pick therefore what kind of job i wanted to have for the rest of my life basically i didn't   even know what it meant to have a real job what do you do all day in an office but i just had to make   one of the most important decisions in my life basically impacting the rest of my future based   on no experience and no knowledge so what did i do i just picked a study that sounded interesting the   study itself not the possibilities that i could have after studying and it really felt like i   had to pick this one thing that i was going to do for the rest of my life but nobody told me   about e-commerce nobody told me about drop shipping nobody told me about investing i   didn't know Youtubers were making money i didn't know content creation was a thing nobody told me   that it's not about getting a job and working it's about creating value and getting rewarded for it   you see you can work in a restaurant 80 hours a week but you're not going to get rich because   it's not about working hard it's about offering value and it's simple really we get compensated   proportionally to the amount of value we can bring to society to the world now when i look at myself   over the years i've acquired the skills and the knowledge to become a data analyst since   so much data is generated by companies nowadays companies need to analyze and utilize this data   to get the competitive edge they need data analyst jobs are high in demand but there are just not   enough people to fill up all those jobs good data analysts are scarce and therefore valuable but the   value i have to offer will always be limited by my time there's only so many hours in a day meaning   there's only so many dashboards and reports i can build i get compensated for the amount of hours it   takes me to build a dashboard but once i've built a dashboard and it gets used for weeks months   maybe even years long after i finished building that dashboard i don't get compensated anymore   so i get compensated for the amount of hours i put in into building the dashboard building the report   analyzing the data rather than the value it might bring to the company i get compensated for my   input the amount of hours rather than the output the value my work brings and this is the exact   reason i've quit my job to pursue something where i get rewarded fairly for the amount of value i   bring and not for how many hours i've put in when i create a video on youtube that's not valuable to   the world i don't get a lot of views and i get compensated accordingly i don't get anything   however when i do make a video that's considered valuable maybe it's entertaining or educational   and it does get a lot of views i also get rewarded accordingly it doesn't matter how many hours i've   put into creating both videos i get rewarded for my output not for my input and it gets better   my videos will exist on youtube long after i've created them meaning my videos will be of value to   some people long after i've created them meaning i will get compensated for that value it brings   long after i've created them and it gets even better i can do this at skill i can make one   video that can potentially get viewed by millions of people meaning it can be of value to millions   of people and i get compensated accordingly so my composition is not limited by my time unlike   my data analyst job and unlike the waiter at a restaurant that cannot serve a million tables at   the same time he cannot leverage his skills he cannot scale up the value he's bringing   to the world so do i feel some sense of guilt for quitting a job that a lot of people would consider   a dream job definite but to be honest i would feel more guilty if i would have the opportunity   to build a life that i actually want to live but not do so because that would be a true disgrace to   the people that do not even have the opportunity to build a life they want to live although i think   a lot of people have the opportunity to build the life they want to have but do not realize   so because in fact if you're watching this video that means you have a mobile phone a laptop or a   computer and an internet connection and with those things you can learn almost anything you want   online for free that's what i did i didn't go to film school i didn't know anything about   cameras i just watched a lot of youtube videos i learned everything online picked up a camera   some lenses and started creating videos and i'm trying to build a life based on making   videos is it scary 100 but i'm still gonna do it because as i said i think it's scarier to   know that you have the opportunity to create a life you want to have but choose to not do so   and accept this kind of mediocre life where you're surviving instead of thriving now that   sounds a lot scarier to me than just going for it at least trying so if you're still watching that   means you have a mobile phone that means you have a laptop and an internet connection go for it go   figure out what you want to do for the rest of your life and then go do it go get good at it   and build the life you want i know it sounds cliche i'm getting an emotional here i know   it sounds cliche but if i can do it then you can definitely do it i will be sharing my journey my   struggles and my life lessons on this channel i'm glad to have you on this journey with me cheers over the last five years i've learned length i get rewarded rewarded i get rewarded for the amount of   put into creating both videos videos what the [ __ ] i am starting to become danish is it scary   100 percent but i'm still doing it yeah is there doing it see how confident i am ,0.16,0.03,0.07,0.22,0.52
536,8,gSWxkKXRLbk,0,"Transcriber: Leonardo SilvaReviewer: Ruth O'Sullivan (Banjo Music) This is a song about doing what you love,and following your heart, and coming over for a hot dogevery now and then",0.25,0.0,0.25,0.5,0.0
537,8,gSWxkKXRLbk,1,"It's called ""I Quit My Job."" (Applause) (Banjo Music) Oh, bright minds of poverty, hold on to your heart-won liberty, and discard your store-bought realities",0.25,0.0,0.25,0.0,0.5
538,8,gSWxkKXRLbk,2,Don't let them take the joy that you make on your own,0.0,0.0,0.0,1.0,0.0
539,8,gSWxkKXRLbk,3,"Work when you need to, maybe, but don't let them bleed you, baby",0.0,0.0,0.0,0.0,1.0
540,8,gSWxkKXRLbk,5,Don't let them take the joy that you make on your own,0.0,0.0,0.0,1.0,0.0
541,8,gSWxkKXRLbk,6,"Don't fuss, don't fight it, no",0.0,0.0,0.0,1.0,0.0
542,8,gSWxkKXRLbk,9,Take your heart's candle and relight it,0.0,0.0,0.0,1.0,0.0
543,8,gSWxkKXRLbk,10,"I quit my job, I quit my job, I quit my job, I'm free today",0.25,0.0,0.0,0.0,0.75
544,8,gSWxkKXRLbk,11,Should be proud of where I am,1.0,0.0,0.0,0.0,0.0
545,8,gSWxkKXRLbk,12,All my friends work their dreamswith their hands,0.5,0.0,0.0,0.0,0.5
546,8,gSWxkKXRLbk,13,"And truly, this is the promised land, if you don't let them takethe joy that you make on your own",0.0,0.0,0.0,0.67,0.33
547,8,gSWxkKXRLbk,14,Don't kill yourself about making it,0.0,0.0,0.5,0.5,0.0
548,8,gSWxkKXRLbk,15,"Just be taking it easy, but be taking it",0.0,0.0,1.0,0.0,0.0
549,8,gSWxkKXRLbk,16,There's enough out there who are faking it,0.0,0.0,0.0,1.0,0.0
550,8,gSWxkKXRLbk,17,Don't let them take the joy that you make on your own,0.0,0.0,0.0,1.0,0.0
551,8,gSWxkKXRLbk,18,"Don't fuss, don't fight it, no",0.0,0.0,0.0,1.0,0.0
552,8,gSWxkKXRLbk,21,Take your heart's candle and relight it,0.0,0.0,0.0,1.0,0.0
553,8,gSWxkKXRLbk,22,"I quit my job, I quit my job, I quit my job, I'm free today",0.25,0.0,0.0,0.0,0.75
554,8,gSWxkKXRLbk,23,(Cheers) (Applause) Thank you very much,1.0,0.0,0.0,0.0,0.0
555,9,DhKoFJ3NZQs,0,"Transcriber: Leonardo SilvaReviewer: Ruth O'Sullivan (Banjo Music) This is a song about doing what you love,and following your heart, and coming over for a hot dogevery now and then",0.25,0.0,0.25,0.5,0.0
556,9,DhKoFJ3NZQs,1,"It's called ""I Quit My Job."" (Applause) (Banjo Music) Oh, bright minds of poverty, hold on to your heart-won liberty, and discard your store-bought realities",0.25,0.0,0.25,0.0,0.5
557,9,DhKoFJ3NZQs,2,Don't let them take the joy that you make on your own,0.0,0.0,0.0,1.0,0.0
558,9,DhKoFJ3NZQs,3,"Work when you need to, maybe, but don't let them bleed you, baby",0.0,0.0,0.0,0.0,1.0
559,9,DhKoFJ3NZQs,5,Don't let them take the joy that you make on your own,0.0,0.0,0.0,1.0,0.0
560,9,DhKoFJ3NZQs,6,"Don't fuss, don't fight it, no",0.0,0.0,0.0,1.0,0.0
561,9,DhKoFJ3NZQs,9,Take your heart's candle and relight it,0.0,0.0,0.0,1.0,0.0
562,9,DhKoFJ3NZQs,10,"I quit my job, I quit my job, I quit my job, I'm free today",0.25,0.0,0.0,0.0,0.75
563,9,DhKoFJ3NZQs,11,Should be proud of where I am,1.0,0.0,0.0,0.0,0.0
564,9,DhKoFJ3NZQs,12,All my friends work their dreamswith their hands,0.5,0.0,0.0,0.0,0.5
565,9,DhKoFJ3NZQs,13,"And truly, this is the promised land, if you don't let them takethe joy that you make on your own",0.0,0.0,0.0,0.67,0.33
566,9,DhKoFJ3NZQs,14,Don't kill yourself about making it,0.0,0.0,0.5,0.5,0.0
567,9,DhKoFJ3NZQs,15,"Just be taking it easy, but be taking it",0.0,0.0,1.0,0.0,0.0
568,9,DhKoFJ3NZQs,16,There's enough out there who are faking it,0.0,0.0,0.0,1.0,0.0
569,9,DhKoFJ3NZQs,17,Don't let them take the joy that you make on your own,0.0,0.0,0.0,1.0,0.0
570,9,DhKoFJ3NZQs,18,"Don't fuss, don't fight it, no",0.0,0.0,0.0,1.0,0.0
571,9,DhKoFJ3NZQs,21,Take your heart's candle and relight it,0.0,0.0,0.0,1.0,0.0
572,9,DhKoFJ3NZQs,22,"I quit my job, I quit my job, I quit my job, I'm free today",0.25,0.0,0.0,0.0,0.75
573,9,DhKoFJ3NZQs,23,(Cheers) (Applause) Thank you very much,1.0,0.0,0.0,0.0,0.0
574,10,TTqp56FK55k,1,"I quit my job to pursue a lifelong dream of becoming an extra on the next season of ""The Mandalorian."" This is the way",0.0,0.0,0.0,0.0,1.0
575,10,TTqp56FK55k,2,Just kidding,1.0,0.0,0.0,0.0,0.0
576,10,TTqp56FK55k,3,"I'm a little strange,but I haven't completely lost my mind yet",0.0,0.0,0.5,0.5,0.0
577,10,TTqp56FK55k,4,But it does look like I am now a statistic because I am a millennial who is a part of this1/3 that quit his job,0.0,0.0,0.0,0.0,1.0
578,10,TTqp56FK55k,5,"But mine was more by accident, and I don't really planon getting another job anytime soon either",0.0,0.0,0.0,0.0,1.0
579,10,TTqp56FK55k,6,"But even weirder part isthat I made good money, didn't hate my job, didn't hate the people or the company that I worked for either",0.4,0.0,0.0,0.2,0.4
580,10,TTqp56FK55k,7,"From a normal person's perspective, there was no reason tothrow all of this away",0.0,0.5,0.0,0.5,0.0
581,10,TTqp56FK55k,8,I've actually been workingreally hard for years and years to get to where I was at,0.0,1.0,0.0,0.0,0.0
582,10,TTqp56FK55k,9,"So then why did I decideto walk away from it all? I'll explain how thisaccidentally happened, the three things that I learnedthat made me quit my job, the thought process leading up to it and give you an idea of what I'll be doing with my time away from work",0.0,0.29,0.14,0.14,0.43
583,10,TTqp56FK55k,10,The goal of this video is also to keep it as woo woo free as possible,1.0,0.0,0.0,0.0,0.0
584,10,TTqp56FK55k,11,"No crystals, horoscopes or manifestations, as the kids are saying nowadays, were used throughout my decision to take an extendedperiod of time off work",0.33,0.0,0.0,0.0,0.67
585,10,TTqp56FK55k,12,"Hey, I'm Jarrad with two As and two Rs",0.0,0.0,1.0,0.0,0.0
586,10,TTqp56FK55k,13,"And on this channel, we like to talk about investingand financial independence and sometimes about throwing away a career that you've worked so hard for",0.0,0.67,0.0,0.0,0.33
587,10,TTqp56FK55k,14,"If you could do me ahuge favor and Hulk smash that thumbs up button, ithelps support this channel and, of course, my dog Little Miss Molly",0.5,0.0,0.0,0.5,0.0
